timestamp, frame, x, y, z, qx, qy, qz, qw
1968375.59762125, 001698, 0.10583123, 0.043835606, 0.8282569, -0.3715745, 0.124496944, 0.60003334, -0.6974187
1968375.614289583, 001699, 0.106910445, 0.040260788, 0.8283704, -0.37333992, 0.12153815, 0.598966, -0.69791514
1968375.630957875, 001700, 0.107813016, 0.036851197, 0.82864594, -0.3753458, 0.11851003, 0.59791, -0.6982655
1968375.64762625, 001701, 0.108297564, 0.03363717, 0.829256, -0.37737483, 0.11512132, 0.596882, -0.6986181
1968375.664294541, 001702, 0.108611, 0.03057009, 0.82995486, -0.3790927, 0.11149832, 0.5958966, -0.69911665
1968375.680962875, 001703, 0.10882993, 0.027657568, 0.83066833, -0.38066486, 0.10797767, 0.59484535, -0.6997101
1968375.697631, 001704, 0.10896522, 0.02488111, 0.8313596, -0.38226673, 0.104812026, 0.5936249, -0.7003543
1968375.714299375, 001705, 0.10975434, 0.021787968, 0.8309408, -0.38373268, 0.10200657, 0.59241784, -0.7009886
1968375.730967708, 001706, 0.110310555, 0.018882304, 0.8307237, -0.3850815, 0.099205896, 0.59105796, -0.70179844
1968375.747635958, 001707, 0.11040976, 0.016210994, 0.8310361, -0.38605914, 0.09586005, 0.58946335, -0.7030663
1968375.764304291, 001708, 0.11029647, 0.013642728, 0.8316305, -0.38690457, 0.09158109, 0.58772755, -0.7046235
1968375.780972625, 001709, 0.11006332, 0.011108285, 0.83242416, -0.38812461, 0.0865512, 0.58583826, -0.70615983
1968375.797640958, 001710, 0.10977082, 0.008594956, 0.8333307, -0.3899496, 0.0814454, 0.5839911, -0.7072908
1968375.81430925, 001711, 0.11014291, 0.0057999846, 0.8336994, -0.39209974, 0.07726035, 0.5823247, -0.70794535
1968375.830977458, 001712, 0.11034776, 0.0031556487, 0.8341384, -0.39423177, 0.07397207, 0.5808047, -0.708361
1968375.847645708, 001713, 0.110193014, 0.0007035732, 0.8348, -0.39600885, 0.071094, 0.5794087, -0.7088076
1968375.864314125, 001714, 0.10988876, -0.0016976446, 0.83552885, -0.39741394, 0.06811403, 0.57805395, -0.70941967
1968375.880982458, 001715, 0.10951285, -0.0041197347, 0.83627975, -0.398673, 0.06490869, 0.57668185, -0.7101302
1968375.897650708, 001716, 0.109106824, -0.0065751118, 0.83704066, -0.4000219, 0.061810523, 0.5753342, -0.7107408
1968375.914319041, 001717, 0.109653495, -0.009177307, 0.8372102, -0.40139136, 0.059023082, 0.5741235, -0.7111845
1968375.930987375, 001718, 0.109961264, -0.011775175, 0.83755976, -0.40284145, 0.05609087, 0.5727962, -0.71167207
1968375.947655666, 001719, 0.10979059, -0.0144032985, 0.8382406, -0.40425742, 0.052481752, 0.5712395, -0.71239537
1968375.964323875, 001720, 0.109460175, -0.017113268, 0.8390694, -0.40555555, 0.04805997, 0.56968117, -0.7132169
1968375.980992166, 001721, 0.10908192, -0.019902805, 0.8399384, -0.40687183, 0.04335688, 0.5681917, -0.71395636
1968375.997660458, 001722, 0.108675666, -0.022748256, 0.84080017, -0.4082424, 0.039055552, 0.5666875, -0.7146174
1968376.014328791, 001723, 0.108929865, -0.02537098, 0.8413398, -0.40969923, 0.03554759, 0.5651353, -0.71519583
1968376.030997125, 001724, 0.10896442, -0.028087119, 0.84197605, -0.4114608, 0.032435276, 0.5633453, -0.71574444
1968376.047665458, 001725, 0.10863912, -0.030974329, 0.84283286, -0.41357255, 0.029090043, 0.56151724, -0.71610755
1968376.064333708, 001726, 0.10817118, -0.033934206, 0.84382063, -0.41587886, 0.025249219, 0.5597631, -0.7162909
1968376.081002083, 001727, 0.107595146, -0.036910087, 0.84488505, -0.4182051, 0.020941101, 0.55779034, -0.7166142
1968376.09767025, 001728, 0.106894955, -0.039852027, 0.84601426, -0.42065957, 0.016246121, 0.55518425, -0.7173228
1968376.114338625, 001729, 0.10645211, -0.04294993, 0.8467985, -0.42332828, 0.011241878, 0.5520165, -0.7182929
1968376.131006916, 001730, 0.105909646, -0.04590623, 0.8477203, -0.4262958, 0.0060168263, 0.5486483, -0.7191807
1968376.14767525, 001731, 0.10525315, -0.04864509, 0.84878653, -0.42925006, 0.0010876055, 0.5457229, -0.7196734
1968376.164343541, 001732, 0.10461614, -0.051193263, 0.8498217, -0.4316567, -0.0030839837, 0.5434777, -0.719927
1968376.181011833, 001733, 0.104005754, -0.053609744, 0.85075384, -0.43347487, -0.00641292, 0.5415673, -0.7202523
1968376.197680166, 001734, 0.103405625, -0.0559752, 0.85161024, -0.4350009, -0.009413002, 0.5396825, -0.72071385
1968376.214348458, 001735, 0.10318135, -0.05825078, 0.852199, -0.4366587, -0.012480467, 0.5378611, -0.7210263
1968376.231016833, 001736, 0.10289706, -0.060521457, 0.8528677, -0.43843764, -0.015762404, 0.5362282, -0.72109866
1968376.247685, 001737, 0.102488264, -0.06276003, 0.8536514, -0.44009173, -0.018834721, 0.53491503, -0.7209927
1968376.264353333, 001738, 0.102054425, -0.06491112, 0.8544669, -0.44149327, -0.021482993, 0.5339222, -0.7207977
1968376.281021666, 001739, 0.10158753, -0.06699891, 0.8552937, -0.4428254, -0.023947755, 0.5329453, -0.7206258
1968376.297689958, 001740, 0.10104744, -0.06905626, 0.8561363, -0.44439286, -0.026592325, 0.5316503, -0.7205247
1968376.314358291, 001741, 0.10114545, -0.071079895, 0.85681546, -0.44612822, -0.029376706, 0.529941, -0.7206034
1968376.331026541, 001742, 0.10102874, -0.07306619, 0.8575442, -0.44766945, -0.032407057, 0.5280277, -0.7209221
1968376.347694875, 001743, 0.1006363, -0.07502949, 0.8583772, -0.4490078, -0.035818268, 0.52615446, -0.72129786
1968376.36436325, 001744, 0.10020638, -0.076986216, 0.85926837, -0.45031634, -0.039545953, 0.5244247, -0.721547
1968376.381031375, 001745, 0.099787205, -0.07892905, 0.86016744, -0.4521135, -0.043095537, 0.5228625, -0.72135365
1968376.397699666, 001746, 0.0993859, -0.08082723, 0.8610148, -0.45409045, -0.04610845, 0.5215898, -0.72084683
1968376.414368041, 001747, 0.09968323, -0.08238856, 0.8611477, -0.45570955, -0.048452668, 0.520711, -0.7203063
1968376.431036333, 001748, 0.09981729, -0.08394006, 0.8613338, -0.45691845, -0.05033957, 0.5198835, -0.72000873
1968376.447704666, 001749, 0.09963828, -0.08556383, 0.8616922, -0.45790848, -0.05222946, 0.5188241, -0.7200094
1968376.464373, 001750, 0.099342085, -0.087204956, 0.8620596, -0.45883396, -0.054490805, 0.51757437, -0.720152
1968376.481041291, 001751, 0.09898896, -0.0888268, 0.86237353, -0.4596506, -0.05703725, 0.5162742, -0.7203673
1968376.497709583, 001752, 0.098589264, -0.090404384, 0.86258435, -0.46027175, -0.059260704, 0.51491916, -0.72076094
1968376.514377875, 001753, 0.0987314, -0.0919454, 0.8620479, -0.46087396, -0.06077224, 0.5135605, -0.7212195
1968376.531046083, 001754, 0.09870008, -0.093444794, 0.8616417, -0.461629, -0.0619988, 0.5119625, -0.72176814
1968376.5477145, 001755, 0.09840192, -0.09495965, 0.86150503, -0.46252424, -0.063504815, 0.5100709, -0.7224031
1968376.564382666, 001756, 0.098032355, -0.096518286, 0.86145175, -0.46354657, -0.06549248, 0.5080254, -0.72301155
1968376.581050958, 001757, 0.09765999, -0.09812477, 0.86142075, -0.46453622, -0.06796934, 0.505932, -0.7236153
1968376.597719375, 001758, 0.097325124, -0.09974257, 0.8614005, -0.46569297, -0.07048002, 0.5038888, -0.72405714
1968376.614387666, 001759, 0.09734399, -0.10120127, 0.86061037, -0.46708336, -0.07274453, 0.5021799, -0.7241248
1968376.631055916, 001760, 0.09736048, -0.102665275, 0.8600749, -0.46864647, -0.07479247, 0.5007011, -0.72393024
1968376.64772425, 001761, 0.09733181, -0.10416487, 0.8598751, -0.47016928, -0.07678428, 0.49940452, -0.7236299
1968376.664392458, 001762, 0.097341344, -0.10567194, 0.8597747, -0.47143275, -0.078984134, 0.49818492, -0.72341174
1968376.681060916, 001763, 0.097411916, -0.10716161, 0.8597388, -0.47230464, -0.081636585, 0.49712923, -0.72327477
1968376.697729083, 001764, 0.09753418, -0.10858372, 0.85974586, -0.4730132, -0.084410526, 0.49624342, -0.72310156
1968376.714397375, 001765, 0.09815507, -0.109422654, 0.8595848, -0.47386527, -0.08657026, 0.49550962, -0.72279155
1968376.731065708, 001766, 0.09864004, -0.110304356, 0.85945535, -0.47479004, -0.08808981, 0.49484712, -0.7224549
1968376.747734041, 001767, 0.09892695, -0.11129841, 0.859392, -0.4754237, -0.08955833, 0.49420208, -0.72229904
1968376.764402333, 001768, 0.0991674, -0.11226124, 0.85937744, -0.47562394, -0.091355756, 0.49362683, -0.72233546
1968376.781070583, 001769, 0.099422835, -0.113111235, 0.8594153, -0.4754423, -0.09332413, 0.49331167, -0.7224187
1968376.797739, 001770, 0.099690504, -0.113812275, 0.8594796, -0.47503304, -0.095047675, 0.49322322, -0.7225236
1968376.814407291, 001771, 0.100167565, -0.11438734, 0.85934013, -0.47455615, -0.0963737, 0.49300173, -0.7228124
1968376.831075458, 001772, 0.10056292, -0.11490113, 0.8592796, -0.4740767, -0.09764712, 0.49251032, -0.72329104
1968376.847743708, 001773, 0.100885145, -0.11539135, 0.8593596, -0.4736682, -0.099182025, 0.4919077, -0.7237598
1968376.864412041, 001774, 0.10123862, -0.1158641, 0.85952234, -0.47324777, -0.10097929, 0.4914181, -0.72411877
1968376.881080375, 001775, 0.10167114, -0.11631904, 0.8597135, -0.47267425, -0.102956526, 0.4911279, -0.7244118
1968376.897748708, 001776, 0.10218394, -0.116763234, 0.8599076, -0.47194266, -0.10507437, 0.4909324, -0.72471714
1968376.914417, 001777, 0.10275849, -0.11723287, 0.86008775, -0.471137, -0.1073978, 0.49063334, -0.72510314
1968376.931085291, 001778, 0.10391294, -0.1170227, 0.8599269, -0.47053212, -0.10968278, 0.49028227, -0.7253913
1968376.947753625, 001779, 0.1048048, -0.1172823, 0.8599818, -0.47014007, -0.11182069, 0.4902157, -0.7253641
1968376.964421833, 001780, 0.10568671, -0.11767298, 0.8601154, -0.4699408, -0.11361393, 0.4905218, -0.72500753
1968376.981090083, 001781, 0.10661138, -0.11809475, 0.8602791, -0.46950325, -0.11529873, 0.49106267, -0.7246588
1968376.997758416, 001782, 0.10756448, -0.118529946, 0.8604454, -0.46873847, -0.117204905, 0.49158666, -0.7244928
1968377.014426791, 001783, 0.10866858, -0.11899385, 0.8605068, -0.4677881, -0.119269535, 0.49198565, -0.7244993
1968377.031095083, 001784, 0.10969538, -0.11945326, 0.86059797, -0.4665266, -0.12138515, 0.49225652, -0.7247773
1968377.047763375, 001785, 0.11066429, -0.119881324, 0.86076796, -0.4650526, -0.123442225, 0.49256772, -0.7251656
1968377.064431708, 001786, 0.11165003, -0.120287694, 0.86103904, -0.46371195, -0.12546305, 0.49296194, -0.7254094
1968377.081099916, 001787, 0.1126794, -0.120688714, 0.8614136, -0.46271947, -0.12749888, 0.49345168, -0.7253552
1968377.097768166, 001788, 0.11376421, -0.121067315, 0.8618627, -0.46179566, -0.12952262, 0.4942308, -0.7250549
1968377.114436458, 001789, 0.11503192, -0.121192314, 0.8622784, -0.4608216, -0.1314034, 0.4952615, -0.7246328
1968377.131104791, 001790, 0.11624204, -0.12137867, 0.8627052, -0.45938078, -0.1331754, 0.4962712, -0.7245333
1968377.147773083, 001791, 0.117379665, -0.12166881, 0.86316115, -0.457544, -0.13508129, 0.49703622, -0.7248182
1968377.164441416, 001792, 0.118515864, -0.12201965, 0.8636928, -0.45589185, -0.13720189, 0.49763677, -0.7250489
1968377.181109708, 001793, 0.119685754, -0.122388095, 0.8643119, -0.4548091, -0.13931839, 0.4983544, -0.72483236
1968377.197778041, 001794, 0.120883636, -0.12274621, 0.8649564, -0.45387214, -0.14131209, 0.49926594, -0.7244063
1968377.214446291, 001795, 0.1221077, -0.122867525, 0.8652454, -0.45275652, -0.14310986, 0.5002222, -0.72409177
1968377.2311145, 001796, 0.12328966, -0.12306261, 0.86562246, -0.45112094, -0.14507605, 0.5009519, -0.7242169
1968377.247782833, 001797, 0.1244361, -0.1233303, 0.8661598, -0.449376, -0.14719616, 0.5014416, -0.72453487
1968377.264451125, 001798, 0.12557925, -0.12360042, 0.8667688, -0.44794858, -0.14919251, 0.5019411, -0.7246647
1968377.281119416, 001799, 0.12675875, -0.12382815, 0.867379, -0.44691962, -0.15083492, 0.50275296, -0.72439706
1968377.297787666, 001800, 0.12799904, -0.12396435, 0.86793333, -0.44566828, -0.15223277, 0.5041117, -0.7239312
1968377.314456, 001801, 0.12952629, -0.12412331, 0.8683056, -0.4437379, -0.15348776, 0.5060156, -0.7235236
1968377.331124333, 001802, 0.13096967, -0.12409214, 0.8686124, -0.44126195, -0.15437853, 0.50826436, -0.7232721
1968377.347792625, 001803, 0.13228753, -0.12386682, 0.8688485, -0.43832523, -0.15452445, 0.5109466, -0.7231368
1968377.364460916, 001804, 0.13353181, -0.12348714, 0.8689973, -0.434757, -0.15393311, 0.5141405, -0.7231532
1968377.381129166, 001805, 0.1346827, -0.12302914, 0.8690889, -0.43082708, -0.15295024, 0.51740754, -0.72338355
1968377.397797541, 001806, 0.13571638, -0.12255598, 0.8691962, -0.4269362, -0.15195762, 0.5203754, -0.72377056
1968377.41446575, 001807, 0.13695148, -0.122058906, 0.8693295, -0.42345247, -0.15076853, 0.5231274, -0.72408193
1968377.431134041, 001808, 0.13797241, -0.121498294, 0.86954147, -0.42029175, -0.14941755, 0.52607447, -0.72406834
1968377.447802416, 001809, 0.13875158, -0.120835066, 0.86979735, -0.4173708, -0.14763041, 0.52915084, -0.72388285
1968377.464470708, 001810, 0.13934256, -0.12005353, 0.8700348, -0.41443026, -0.14534245, 0.53207487, -0.7238919
1968377.481139, 001811, 0.13976762, -0.119162224, 0.8702383, -0.41139078, -0.1427315, 0.53472525, -0.72419214
1968377.497807333, 001812, 0.14005435, -0.11817139, 0.8704364, -0.40824434, -0.14025135, 0.5372537, -0.72458583
1968377.5144755, 001813, 0.14042008, -0.1170518, 0.87077606, -0.40518677, -0.13817528, 0.5396804, -0.7248974
1968377.531143958, 001814, 0.14054283, -0.11585156, 0.87111586, -0.40202215, -0.13668036, 0.54204315, -0.7251799
1968377.547812125, 001815, 0.14038676, -0.11459804, 0.8714258, -0.39856902, -0.13588397, 0.54414475, -0.7256616
1968377.564480375, 001816, 0.14002046, -0.11330012, 0.8716968, -0.39454994, -0.13583103, 0.54604393, -0.72644097
1968377.581148708, 001817, 0.1395009, -0.111910224, 0.8719215, -0.38995495, -0.13603432, 0.54826075, -0.72721386
1968377.597817, 001818, 0.13884942, -0.110370606, 0.8721, -0.38478684, -0.13560945, 0.55117047, -0.7278464
1968377.614485333, 001819, 0.1377806, -0.108513944, 0.872121, -0.379568, -0.13365395, 0.55460453, -0.7283396
1968377.631153583, 001820, 0.1365895, -0.10652869, 0.87226963, -0.3751681, -0.13050194, 0.55802983, -0.7285745
1968377.647821958, 001821, 0.13527673, -0.10453502, 0.8725997, -0.3719175, -0.12742203, 0.5610791, -0.72844446
1968377.66449025, 001822, 0.13386385, -0.10249424, 0.8730509, -0.36870438, -0.1253902, 0.56429225, -0.7279483
1968377.681158416, 001823, 0.1323918, -0.10031256, 0.87351346, -0.36453417, -0.124155566, 0.56831145, -0.72713304
1968377.697826708, 001824, 0.1307995, -0.0979395, 0.8739049, -0.35959017, -0.12281516, 0.572886, -0.726232
1968377.714495, 001825, 0.12894477, -0.09566262, 0.87397885, -0.35443512, -0.12075196, 0.57733333, -0.7255901
1968377.731163333, 001826, 0.12690687, -0.093109705, 0.87415236, -0.34966347, -0.11815733, 0.5815007, -0.72500426
1968377.747831666, 001827, 0.12472816, -0.09028797, 0.8745679, -0.34607336, -0.11559617, 0.5851196, -0.7242278
1968377.764499916, 001828, 0.12249465, -0.087258205, 0.8752316, -0.3440282, -0.11401207, 0.5883313, -0.72285
1968377.78116825, 001829, 0.12032114, -0.0839645, 0.8760597, -0.3416464, -0.11431229, 0.5919281, -0.7209935
1968377.797836541, 001830, 0.11822649, -0.08035513, 0.8768672, -0.33762503, -0.115916036, 0.59626323, -0.719057
1968377.81450475, 001831, 0.11631434, -0.07673615, 0.87746954, -0.33279654, -0.11700668, 0.60096854, -0.7172118
1968377.831173041, 001832, 0.11428551, -0.07260605, 0.8779114, -0.32837537, -0.11629404, 0.6057704, -0.7153234
1968377.847841333, 001833, 0.112123124, -0.067979686, 0.87820226, -0.3242894, -0.114172824, 0.61057657, -0.7134404
1968377.864509666, 001834, 0.10990679, -0.06299335, 0.8783264, -0.3192518, -0.11215052, 0.6154643, -0.7118317
1968377.881177958, 001835, 0.10771358, -0.057709843, 0.8783317, -0.31255183, -0.11121748, 0.62049216, -0.7105854
1968377.897846291, 001836, 0.10556972, -0.052163154, 0.8782909, -0.30503106, -0.11094151, 0.6256064, -0.70941144
1968377.914514541, 001837, 0.10374501, -0.04651168, 0.8783326, -0.2978871, -0.1101934, 0.6308195, -0.707946
1968377.931182875, 001838, 0.101816624, -0.04055618, 0.87828344, -0.29102767, -0.10845138, 0.63640535, -0.70606613
1968377.947851083, 001839, 0.099721625, -0.03432338, 0.8781069, -0.28383276, -0.10576113, 0.64221734, -0.7041381
1968377.964519375, 001840, 0.097463004, -0.027927646, 0.87783706, -0.27610794, -0.10274183, 0.64765143, -0.70267785
1968377.981187625, 001841, 0.09502934, -0.021481916, 0.877535, -0.26839972, -0.10002576, 0.65225875, -0.7017942
1968377.997855958, 001842, 0.09249619, -0.015058711, 0.8772606, -0.2607071, -0.09833994, 0.65624464, -0.7012161
1968378.014524291, 001843, 0.090614125, -0.0088620335, 0.8772449, -0.2526709, -0.09757058, 0.6602606, -0.7004951
1968378.031192583, 001844, 0.08863844, -0.0025183966, 0.877182, -0.24435249, -0.096683934, 0.6644853, -0.6995738
1968378.047860875, 001845, 0.086452976, 0.0038897395, 0.87699085, -0.23656286, -0.094467565, 0.6684172, -0.6988078
1968378.064529166, 001846, 0.08416431, 0.01022616, 0.87672377, -0.2296464, -0.09094317, 0.67175627, -0.69838065
1968378.081197333, 001847, 0.08190926, 0.016479185, 0.8764898, -0.22304283, -0.08728248, 0.67478, -0.6980728
1968378.097865666, 001848, 0.079784885, 0.022685956, 0.8763443, -0.21636145, -0.084199555, 0.6778085, -0.6976201
1968378.114533958, 001849, 0.0780883, 0.028430521, 0.8766521, -0.20964336, -0.08151192, 0.68076754, -0.6971091
1968378.13120225, 001850, 0.07623887, 0.034205835, 0.8767705, -0.20323575, -0.0783289, 0.68339306, -0.6968026
1968378.147870541, 001851, 0.074225925, 0.03998113, 0.87672657, -0.19707373, -0.07427008, 0.68561435, -0.69683486
1968378.164538916, 001852, 0.07218898, 0.04565678, 0.8766938, -0.19086371, -0.06983886, 0.68758583, -0.6970791
1968378.181207166, 001853, 0.070173, 0.051182996, 0.8767675, -0.1850992, -0.06546794, 0.68938696, -0.69727886
1968378.197875458, 001854, 0.06811429, 0.05649789, 0.876956, -0.18015139, -0.061471313, 0.69083184, -0.6975085
1968378.214543791, 001855, 0.06644794, 0.060667805, 0.87727004, -0.17569518, -0.05766481, 0.6918103, -0.6980005
1968378.231211958, 001856, 0.064558625, 0.0649512, 0.8776168, -0.1709657, -0.054247875, 0.6926186, -0.6986469
1968378.24788025, 001857, 0.06251852, 0.06931841, 0.87803113, -0.1658002, -0.051051587, 0.6933063, -0.69945
1968378.264548583, 001858, 0.06044899, 0.073552445, 0.8785616, -0.16085348, -0.047515135, 0.6937966, -0.7003677
1968378.281216916, 001859, 0.058375426, 0.07759386, 0.8792371, -0.1567033, -0.043259423, 0.6941673, -0.7012164
1968378.297885208, 001860, 0.05627738, 0.08141113, 0.88007975, -0.15327065, -0.0386647, 0.6945236, -0.70189047
1968378.3145535, 001861, 0.05452881, 0.08414192, 0.88137513, -0.14986023, -0.03455578, 0.69481826, -0.7025492
1968378.331221791, 001862, 0.052524477, 0.086960725, 0.8827643, -0.14634411, -0.031403214, 0.6949146, -0.70334274
1968378.347890083, 001863, 0.050300658, 0.08983134, 0.8842627, -0.14311956, -0.029011033, 0.6947593, -0.70426196
1968378.364558291, 001864, 0.04798434, 0.09258174, 0.88589585, -0.14034495, -0.027024323, 0.69448304, -0.70517105
1968378.381226541, 001865, 0.045587227, 0.0951647, 0.8876302, -0.13761769, -0.025263764, 0.69405246, -0.706197
1968378.397894833, 001866, 0.043103606, 0.09755872, 0.8894524, -0.13467546, -0.02370892, 0.69342446, -0.707434
1968378.414563125, 001867, 0.040715694, 0.099869005, 0.89115125, -0.13150078, -0.022539224, 0.6927605, -0.7087189
1968378.431231458, 001868, 0.038266107, 0.10197641, 0.89309585, -0.12805672, -0.02166641, 0.69232523, -0.7098014
1968378.44789975, 001869, 0.035761453, 0.10391042, 0.8952787, -0.124611445, -0.020464802, 0.69189566, -0.7108682
1968378.464568083, 001870, 0.03321465, 0.10570604, 0.89769775, -0.1217594, -0.018675633, 0.69106984, -0.7122137
1968378.481236416, 001871, 0.030692317, 0.10739051, 0.9003869, -0.120036036, -0.016754322, 0.6900207, -0.71357
1968378.497904625, 001872, 0.02829464, 0.109009415, 0.9033538, -0.11870733, -0.015840081, 0.689411, -0.71440196
1968378.514572833, 001873, 0.02574733, 0.110511556, 0.9071976, -0.11687697, -0.016089303, 0.68936193, -0.71474534
1968378.531241291, 001874, 0.02333203, 0.11201442, 0.91077536, -0.1141764, -0.016375886, 0.6895266, -0.7150166
1968378.547909458, 001875, 0.02095495, 0.113504134, 0.91407675, -0.11096657, -0.015732652, 0.6895978, -0.71546763
1968378.564577708, 001876, 0.018549114, 0.11496171, 0.91731524, -0.10779664, -0.013977749, 0.68964577, -0.7159423
1968378.581246041, 001877, 0.01611978, 0.11641031, 0.9206326, -0.10495213, -0.011621638, 0.68990856, -0.7161538
1968378.597914333, 001878, 0.0136206, 0.11786783, 0.9241162, -0.10257914, -0.009393165, 0.6902512, -0.7162001
1968378.614582625, 001879, 0.010101168, 0.11995611, 0.9281178, -0.100518584, -0.008021069, 0.69019455, -0.7165635
1968378.631250875, 001880, 0.006768957, 0.12173045, 0.9321715, -0.09843859, -0.0078098522, 0.68983036, -0.7172049
1968378.647919125, 001881, 0.0036238134, 0.1232743, 0.93623394, -0.09587981, -0.00842068, 0.6896066, -0.71775967
1968378.664587541, 001882, 0.0005315691, 0.1247842, 0.94028336, -0.092717975, -0.008644903, 0.68977916, -0.71800655
1968378.681255708, 001883, -0.0025860886, 0.12630753, 0.944303, -0.08916643, -0.0075757033, 0.6900549, -0.7182035
1968378.697923958, 001884, -0.005774028, 0.12784551, 0.9483507, -0.085698, -0.005245712, 0.69019955, -0.7185074
1968378.714592291, 001885, -0.009762994, 0.13029441, 0.95351094, -0.08252529, -0.002566931, 0.6902732, -0.7188225
1968378.731260625, 001886, -0.013475873, 0.13235892, 0.9583892, -0.07939628, -0.0001142462, 0.6906163, -0.71885
1968378.747928875, 001887, -0.016994186, 0.13413641, 0.96306914, -0.07615641, 0.0017667606, 0.69116235, -0.71867365
1968378.76459725, 001888, -0.020539112, 0.13581116, 0.9677549, -0.07266934, 0.0030315449, 0.691615, -0.7185949
1968378.7812655, 001889, -0.02416239, 0.13746874, 0.972475, -0.06889603, 0.004245953, 0.6920365, -0.7185546
1968378.797933791, 001890, -0.027865194, 0.13916221, 0.97720927, -0.06495164, 0.006279341, 0.6925797, -0.7183838
1968378.814602, 001891, -0.032274917, 0.14165412, 0.9829666, -0.06122434, 0.009292751, 0.6931886, -0.71809113
1968378.831270291, 001892, -0.03651242, 0.14389285, 0.98837763, -0.057714444, 0.012397355, 0.69374704, -0.71779543
1968378.847938625, 001893, -0.040687107, 0.14595227, 0.9935593, -0.054435708, 0.014640888, 0.69404525, -0.7177211
1968378.864606833, 001894, -0.044925466, 0.14801186, 0.99869806, -0.050859798, 0.015936017, 0.6943835, -0.71762866
1968378.881275208, 001895, -0.049231663, 0.15014629, 1.003779, -0.0466057, 0.017162504, 0.69494003, -0.7173505
1968378.897943458, 001896, -0.053606696, 0.15236983, 1.0087905, -0.04182134, 0.019022277, 0.6955501, -0.71700716
1968378.91461175, 001897, -0.058078602, 0.15502007, 1.0147259, -0.037155528, 0.02157358, 0.695861, -0.7168903
1968378.931280083, 001898, -0.062574044, 0.15762079, 1.0202394, -0.03270219, 0.024467586, 0.6958821, -0.7169938
1968378.94794825, 001899, -0.06705513, 0.16020799, 1.025466, -0.028360577, 0.026852282, 0.696026, -0.7169536
1968378.9646165, 001900, -0.07153242, 0.16284317, 1.0306252, -0.023611464, 0.02810966, 0.6964893, -0.7166275
1968378.981284791, 001901, -0.07606435, 0.16554925, 1.0357671, -0.018204264, 0.02842887, 0.6970224, -0.71625435
1968378.997953166, 001902, -0.08069642, 0.16835138, 1.0408891, -0.012608809, 0.028792474, 0.697118, -0.7162671
1968379.014621458, 001903, -0.0856852, 0.1718968, 1.0470165, -0.007604754, 0.029856198, 0.696567, -0.71682996
1968379.03128975, 001904, -0.09049777, 0.17523575, 1.0527263, -0.0034254766, 0.031544108, 0.6959108, -0.71742696
1968379.047958, 001905, -0.09505535, 0.17845182, 1.0581478, -0.00012465318, 0.033180743, 0.6957218, -0.7175446
1968379.064626333, 001906, -0.099424146, 0.18166316, 1.0634613, 0.0030239613, 0.034242526, 0.69601715, -0.71720177
1968379.0812945, 001907, -0.1036935, 0.18489476, 1.0686454, 0.0065484215, 0.034937557, 0.696444, -0.71673036
1968379.09796275, 001908, -0.107900046, 0.18814349, 1.0736513, 0.0102564385, 0.035958547, 0.6967188, -0.71636915
1968379.114631125, 001909, -0.11210215, 0.19164297, 1.0788839, 0.013537578, 0.037897445, 0.6965316, -0.7163967
1968379.131299416, 001910, -0.116238765, 0.19497079, 1.0837364, 0.016227424, 0.040391974, 0.69590735, -0.7168111
1968379.147967666, 001911, -0.12022666, 0.1981317, 1.0882461, 0.018850531, 0.042593613, 0.69552356, -0.7169921
1968379.164635916, 001912, -0.12403236, 0.2011627, 1.0924268, 0.022215553, 0.044353455, 0.6958026, -0.716518
1968379.181304291, 001913, -0.12774304, 0.204075, 1.0962354, 0.026637886, 0.046264313, 0.6962571, -0.7158045
1968379.197972625, 001914, -0.13147277, 0.2068743, 1.0996969, 0.03157508, 0.048921768, 0.69602764, -0.7156502
1968379.214640791, 001915, -0.13604431, 0.20971009, 1.1042459, 0.03626062, 0.05214063, 0.6948918, -0.71630436
1968379.231309083, 001916, -0.14011274, 0.21244678, 1.1080323, 0.040199403, 0.055579096, 0.693515, -0.7171694
1968379.247977333, 001917, -0.14370096, 0.21511556, 1.1112789, 0.04366196, 0.05846736, 0.69249654, -0.7177212
1968379.264645666, 001918, -0.14700449, 0.21771562, 1.1143055, 0.04728179, 0.06000203, 0.6920827, -0.7177644
1968379.281313958, 001919, -0.15015502, 0.22024193, 1.1171615, 0.051088046, 0.06064364, 0.6919072, -0.7176188
1968379.29798225, 001920, -0.1532285, 0.22270119, 1.1198351, 0.05478938, 0.061480477, 0.69150054, -0.71766657
1968379.3146505, 001921, -0.15650493, 0.22510515, 1.1234281, 0.05799792, 0.06300351, 0.69082093, -0.7179369
1968379.331318833, 001922, -0.15950808, 0.22746056, 1.1263728, 0.061029457, 0.06512671, 0.6900694, -0.7182188
1968379.347987166, 001923, -0.16229717, 0.22977863, 1.128845, 0.06438315, 0.066878706, 0.6894643, -0.71834606
1968379.364655333, 001924, -0.16500273, 0.23203366, 1.1311272, 0.06828082, 0.06749984, 0.6890033, -0.7183704
1968379.381323583, 001925, -0.16767469, 0.23421308, 1.1332954, 0.07255598, 0.06724626, 0.68849766, -0.71845984
1968379.397991875, 001926, -0.17028669, 0.2363245, 1.1353288, 0.076785795, 0.067158245, 0.6877994, -0.7186972
