timestamp, a_x, a_y, a_z, alpha_x, alpha_y, alpha_z
1968351.6756183752, -0.03817058723419905, -7.537425842285157, -6.145919494628907, -0.18461106717586517, 0.08493785560131073, 0.13732682168483734
1968351.6856443752, -0.229921875, -7.575597050786019, -6.014043731689453, -0.2262892723083496, 0.12351800501346588, 0.10346686094999313
1968351.6956693751, -0.17648311134427785, -7.549250666499138, -5.9082132214307785, -0.27070415019989014, 0.14221888780593872, 0.07452643662691116
1968351.705695375, -0.0001497252658009529, -7.509434051513672, -5.911506958007813, -0.30381283164024353, 0.13102827966213226, 0.060394104570150375
1968351.715721375, 0.26030864875763654, -7.398215916752815, -5.923331782221794, -0.31890422105789185, 0.08320946991443634, 0.06594086438417435
1968351.725746375, 0.4845423523709178, -7.322921905517578, -6.037694549560547, -0.3096419870853424, 0.02388836070895195, 0.09239723533391953
1968351.735772375, 0.6355783811956645, -7.277117156982422, -6.258485997319222, -0.28035587072372437, -0.01483556255698204, 0.1364113837480545
1968351.7457983752, 0.637524115294218, -7.208709411621094, -6.384073664546013, -0.2527703046798706, -0.033397261053323746, 0.18477119505405426
1968351.7558233752, 0.6018982363119721, -7.209308166503907, -6.426436157226563, -0.2434462457895279, -0.015350349247455597, 0.23259112238883972
1968351.7658493752, 0.46343620620667936, -7.22068509399891, -6.391558100581169, -0.26146042346954346, 0.02044440060853958, 0.2744690477848053
1968351.7758753751, 0.276325323600322, -7.243437194824219, -6.163283386230469, -0.3087371587753296, 0.027826718986034393, 0.2961021959781647
1968351.785900375, 0.06975496212020517, -7.314539921879769, -6.03709520995617, -0.36779648065567017, 0.028566278517246246, 0.28245484828948975
1968351.795926375, -0.009430352859199048, -7.273974278569222, -6.126609649658204, -0.39521533250808716, 0.024544108659029007, 0.26750892400741577
1968351.805952375, 0.15911901874467732, -7.201674041748047, -6.4041325378417975, -0.3728783130645752, -0.006921139545738697, 0.2695675492286682
1968351.815977375, 0.37182680049911143, -7.20227279663086, -6.679858576655389, -0.3132847249507904, -0.05011213198304176, 0.2927546799182892
1968351.8260033752, 0.3912862793728709, -7.189998906254769, -6.856790644526482, -0.2587786316871643, -0.04261932894587517, 0.32360580563545227
1968351.8360293752, 0.19324812015518547, -7.206165288090706, -6.938521270751954, -0.21701397001743317, 0.0026512425392866135, 0.3489075005054474
1968351.8460553752, -0.07080283798277379, -7.30001953125, -6.829248504638672, -0.20304355025291443, 0.04878651350736618, 0.34459665417671204
1968351.8560803751, -0.25836275934241715, -7.325765991210938, -6.6629443359375005, -0.21513095498085022, 0.0836406722664833, 0.32734373211860657
1968351.8661063751, -0.3637436187174171, -7.322772216796875, -6.505920867919922, -0.2388160526752472, 0.08074527978897095, 0.3023150563240051
1968351.876132375, -0.4285588621906936, -7.333699493408203, -6.417305145263672, -0.25706765055656433, 0.05479665845632553, 0.2702021300792694
1968351.886157375, -0.4164340438367799, -7.25496322631836, -6.561754760742188, -0.25422021746635437, 0.04670703783631325, 0.2448752075433731
1968351.896183375, -0.3266208411077969, -7.244934666752815, -6.8144293212890625, -0.23878461122512817, 0.06185183301568031, 0.23590026795864105
1968351.906209375, -0.2853067633300089, -7.229815521240234, -6.916965510249138, -0.21998907625675201, 0.08390147984027863, 0.23539958894252777
1968351.9162343752, -0.23381377088895536, -7.217540461421013, -6.946603876948357, -0.19707843661308289, 0.09781862795352936, 0.23460303246974945
1968351.9262603752, -0.20926485780975781, -7.199578984379769, -6.964567692875862, -0.15860028564929962, 0.09526678174734116, 0.23643262684345245
1968351.9362863752, -0.15717315331217835, -7.176526336669922, -7.036267420649529, -0.10650652647018433, 0.09982926398515701, 0.23901601135730743
1968351.9463113751, -0.15612529914826156, -7.181316375732422, -7.079377772212029, -0.047837890684604645, 0.1013730987906456, 0.23032692074775696
1968351.956337375, -0.13202550190966578, -7.142846374511719, -7.091203765869141, 0.004492833279073238, 0.1189742311835289, 0.23386074602603912
1968351.966363375, -0.0705034239962697, -7.050338160395623, -7.032674891352654, 0.040018338710069656, 0.15322887897491455, 0.24804846942424774
1968351.976388375, -0.023201765413396063, -7.009773686528206, -6.885830841064453, 0.04170253127813339, 0.16659095883369446, 0.2760330140590668
1968351.986414375, -0.01691481630317867, -7.0162103015184405, -6.663692779541016, 0.02352619171142578, 0.1580936163663864, 0.31253376603126526
1968351.9964403752, -0.08547232804354281, -7.097191899418831, -6.444997558593751, -0.02150275558233261, 0.1362249106168747, 0.3329757750034332
1968352.0064663752, -0.27138573286123574, -7.1861064147949225, -6.295908177495003, -0.08157435059547424, 0.10633146017789841, 0.33894020318984985
1968352.0164913752, -0.37871248165145516, -7.2627476245164875, -6.351592381596565, -0.13274028897285461, 0.11746983230113983, 0.3352311849594116
1968352.0265173751, -0.4282594847492874, -7.270680541992188, -6.510411529541016, -0.17490051686763763, 0.14875558018684387, 0.33569562435150146
1968352.036543375, -0.3430865478515625, -7.205715052485466, -6.673421961665154, -0.20107556879520416, 0.2065461277961731, 0.3486558794975281
1968352.046568375, -0.27782234785147014, -7.194189605712891, -6.874903564453126, -0.2077595591545105, 0.2571922540664673, 0.36643701791763306
1968352.056594375, -0.3974235626030714, -7.2576582080125815, -6.834038543701173, -0.21192748844623566, 0.2691347599029541, 0.362490713596344
1968352.066620375, -0.5525010498426854, -7.234455871582032, -6.722370758056641, -0.22696848213672638, 0.26615360379219055, 0.3292297124862671
1968352.076646375, -0.6623725525662303, -7.242539647221566, -6.693181457519532, -0.24782024323940277, 0.2609069049358368, 0.29173558950424194
1968352.0866713752, -0.6138734618760646, -7.169490966796875, -6.688840484619141, -0.2579287886619568, 0.24632664024829865, 0.264570027589798
1968352.0966973752, -0.4754114317707718, -7.090305633544922, -6.816974029541016, -0.23181535303592682, 0.19844791293144226, 0.24499823153018951
1968352.1067233752, -0.38005975322797897, -7.10093411743641, -7.002138977050782, -0.1734423190355301, 0.13430888950824738, 0.22237734496593475
1968352.1167483751, -0.3908372497558594, -7.111860809326172, -7.150181121826172, -0.0955842062830925, 0.06387545168399811, 0.20010606944561005
1968352.126774375, -0.5113367064669728, -7.085515594482422, -7.254664433598519, -0.02152302674949169, 0.0497729517519474, 0.17256657779216766
1968352.136800375, -0.6563850220106543, -7.061564814448357, -7.322772216796875, 0.029606595635414124, 0.09702098369598389, 0.14333337545394897
1968352.146825375, -0.7128176331706345, -7.030729522705078, -7.221132990717888, 0.037611790001392365, 0.17218631505966187, 0.11756009608507156
1968352.156851375, -0.6030958191677929, -6.971452789306641, -7.036717071533204, 0.015410100109875202, 0.24898022413253784, 0.11363585293292999
1968352.1668773752, -0.40999746082350613, -6.932234929203988, -6.809938074946404, -0.0383593887090683, 0.28012028336524963, 0.12690211832523346
1968352.1769033752, -0.20163076160475613, -6.908284733891487, -6.560108184814453, -0.11427535116672516, 0.27390381693840027, 0.16492141783237457
1968352.186928875, -0.07798791484907269, -6.881190490722656, -6.500831451416016, -0.18669761717319489, 0.25893205404281616, 0.20796102285385132
1968352.196954875, -0.03547631816938519, -6.88089111328125, -6.587800598144532, -0.23681886494159698, 0.24520905315876007, 0.2496882826089859
1968352.2069808752, -0.057779864463955166, -6.8427204895019536, -6.775359980463982, -0.2627900242805481, 0.25778982043266296, 0.28380948305130005
1968352.2170058752, -0.06511457523331046, -6.787185974121094, -6.959028625488282, -0.2681506872177124, 0.2926090359687805, 0.3168231248855591
1968352.2270318752, -0.05134328601881862, -6.722370173335076, -7.126530303955079, -0.2588421404361725, 0.3374883532524109, 0.3501746952533722
1968352.2370578751, -0.044457531776279216, -6.657256164550781, -7.22742108643055, -0.26255545020103455, 0.41545212268829346, 0.3904721140861511
1968352.2470838751, 0.01332222305238247, -6.4851141357421875, -7.178172912597657, -0.28526797890663147, 0.5005630254745483, 0.45835450291633606
1968352.257108875, 0.1643582884222269, -6.390660552978516, -7.219187037348748, -0.2961193919181824, 0.5891240835189819, 0.5411708950996399
1968352.267134875, 0.2285746308322996, -6.385421447753907, -7.228767700195313, -0.29834607243537903, 0.6516164541244507, 0.6208435893058777
1968352.277160875, 0.20432507635094227, -6.360273742675782, -7.259453303217888, -0.27194663882255554, 0.6552525758743286, 0.6847881078720093
1968352.287186875, 0.1540296570584178, -6.4411056518554695, -7.237898712158204, -0.2397010773420334, 0.6269485354423523, 0.7419611215591431
1968352.2972118752, 0.11211687007918955, -6.4681998950243, -7.274722137451172, -0.19801431894302368, 0.579452633857727, 0.7841082811355591
1968352.3072378752, -0.11526018703356386, -6.5496305590868, -7.294182255864143, -0.14413458108901978, 0.5049989223480225, 0.7852433323860168
1968352.3172638752, -0.43170230705291035, -6.621330871582032, -7.391329066157342, -0.08395327627658844, 0.47615891695022583, 0.7448890805244446
1968352.3272888751, -0.7641608643718064, -6.6418382263183595, -7.759114837646485, -0.012695610523223877, 0.5704271197319031, 0.6888724565505981
1968352.337314875, -0.9123527526855469, -6.639743168950081, -7.925718383789063, 0.03991743177175522, 0.7076551914215088, 0.6463066935539246
1968352.347340875, -0.8559201963432134, -6.642736358642578, -7.7742333984375005, 0.052830033004283905, 0.851239800453186, 0.6093984842300415
1968352.357366875, -0.6813831480033696, -6.636898498535157, -7.54311342895031, 0.012205568142235279, 0.9561142921447754, 0.5953093767166138
1968352.367391875, -0.40894946618936956, -6.5288232421875, -7.215295130610467, -0.03756518289446831, 0.9859228134155273, 0.6209636330604553
1968352.3774178752, -0.16630424179136755, -6.557563476562501, -7.115303649902344, -0.0695967972278595, 0.9393476247787476, 0.6559467315673828
1968352.3874438752, -0.06975488903000951, -6.582262115478516, -7.1983808898925785, -0.06325101852416992, 0.8697360754013062, 0.6805585622787476
1968352.3974698752, -0.20417551553808153, -6.597380676269531, -7.616461486816407, 0.014803517609834671, 0.8232715725898743, 0.6820511817932129
1968352.4074948751, -0.352516809348017, -6.655609588623047, -8.016578852534295, 0.15455716848373413, 0.831968367099762, 0.6733242869377136
1968352.417520875, -0.4975652253907174, -6.799461033940315, -8.248446680903434, 0.3050747513771057, 0.8774394989013672, 0.6524346470832825
1968352.427546875, -0.6475532298884354, -6.897207768559456, -8.069120178222656, 0.42272600531578064, 0.9072583913803101, 0.6220647692680359
1968352.437572875, -0.6735992123291362, -6.926396484375, -7.68846176147461, 0.5014661550521851, 0.8902348279953003, 0.5837123990058899
1968352.447597875, -0.6623724452150055, -6.978638432621956, -7.381300506591797, 0.54129558801651, 0.8642346262931824, 0.529394805431366
1968352.4576238752, -0.6164181153103709, -7.065158513188362, -7.222630462646484, 0.5511789321899414, 0.8469007015228271, 0.4765641689300537
1968352.4676498752, -0.5167253359593451, -7.119494934082032, -6.945107574462891, 0.550897479057312, 0.7602230906486511, 0.43259912729263306
1968352.4776758752, -0.46807662050239746, -7.158264897465706, -6.672225036621094, 0.5619716644287109, 0.6226939558982849, 0.390726238489151
1968352.4877008752, -0.4569995729438961, -7.212900695800782, -6.672972895503045, 0.581084132194519, 0.5158913135528564, 0.3485153913497925
1968352.4977268751, -0.5176235870551318, -7.273524627685547, -6.684798889160157, 0.5840572118759155, 0.4513140618801117, 0.3031010031700134
1968352.507752875, -0.5481600769422948, -7.291187896728516, -6.570736083984375, 0.5608118176460266, 0.4349159300327301, 0.2640063166618347
1968352.517778875, -0.5387297332193702, -7.312443110346795, -6.53960024535656, 0.5033932328224182, 0.4830237329006195, 0.23317475616931915
1968352.527803875, -0.41179363410919906, -7.299421361088753, -6.412515106201172, 0.4142247140407562, 0.5628319978713989, 0.22826708853244781
1968352.537829875, -0.1919009764865041, -7.253765716552735, -6.355633392333985, 0.31813591718673706, 0.662793755531311, 0.24923470616340637
1968352.5478558752, -0.03203342277556658, -7.262297388911247, -6.299050471186638, 0.23330305516719818, 0.7146516442298889, 0.2769414484500885
1968352.5578818752, 0.1058299438096583, -7.2299652099609375, -6.148164825439453, 0.17373906075954437, 0.6851094365119934, 0.2967023551464081
1968352.5679068752, 0.17109440876170995, -7.260651397705079, -6.084847081303597, 0.1432056427001953, 0.5801367163658142, 0.29358354210853577
1968352.5779328751, 0.1288820981606841, -7.3058573913574225, -6.112688013911248, 0.13434883952140808, 0.4714750051498413, 0.2812119722366333
1968352.587958875, 0.05433718834072352, -7.274273656010628, -6.292613856196404, 0.14770565927028656, 0.4084811210632324, 0.27050817012786865
1968352.597984875, -0.0351768859103322, -7.323820037841797, -6.546186549067498, 0.16213931143283844, 0.4190852642059326, 0.2521733045578003
1968352.608009875, -0.14669490974396468, -7.387288055419922, -6.693181457519532, 0.17030110955238342, 0.4900084435939789, 0.23389840126037598
1968352.618035875, -0.20597164314240218, -7.3637869262695315, -6.622079315185547, 0.15232190489768982, 0.569299578666687, 0.21295011043548584
1968352.6280618752, -0.16375946044921877, -7.355404942631722, -6.556365966796875, 0.11849362403154373, 0.6679388284683228, 0.1913721114397049
1968352.6380878752, 0.029189446717500688, -7.2777164965868, -6.403533782958985, 0.07097729295492172, 0.719152569770813, 0.19158239662647247
1968352.6481128752, 0.3460803953558207, -7.170838750004768, -6.170019963383675, 0.021722394973039627, 0.7028431296348572, 0.2215661257505417
1968352.6581388752, 0.5965096981823444, -7.148684234619141, -6.108048248291016, -0.00849811639636755, 0.6208167672157288, 0.24910098314285278
1968352.6681648751, 0.699495428390801, -7.184459838867188, -6.264472961425781, 0.00841375533491373, 0.5190496444702148, 0.27409636974334717
1968352.678190875, 0.6414162413030863, -7.189848632812501, -6.563251647949219, 0.06755708158016205, 0.4454498589038849, 0.2975713312625885
1968352.688215875, 0.46628043808043007, -7.207511901855469, -6.904691619873047, 0.13559365272521973, 0.42969805002212524, 0.31475722789764404
1968352.698241875, 0.31689113136380914, -7.176077270507813, -7.171586608886719, 0.18279139697551727, 0.5045628547668457, 0.32825812697410583
1968352.708267875, 0.21585120834410193, -7.180418828129769, -7.2652917480468755, 0.187594935297966, 0.6373704075813293, 0.3473910689353943
1968352.7182938752, 0.16795096389949324, -7.1771256762743, -7.027884852290154, 0.15416093170642853, 0.72617506980896, 0.3611334264278412
1968352.7283188752, 0.20657050766050816, -7.19389081299305, -6.719077606201172, 0.10941663384437561, 0.7406845092773438, 0.3639172315597534
1968352.7383448752, 0.30177260711789133, -7.218140385746956, -6.5996260070800785, 0.07208064943552017, 0.7317948341369629, 0.3764265179634094
1968352.7483708751, 0.45804774116724734, -7.217242253422738, -6.509363708496094, 0.05198816582560539, 0.6957984566688538, 0.3818007707595825
1968352.758396875, 0.49831386085599666, -7.288045018315316, -6.480174407958985, 0.05445471033453941, 0.6106579303741455, 0.3843480348587036
1968352.768422875, 0.5047505489364267, -7.376510467529298, -6.579716822504998, 0.09072376787662506, 0.5292413234710693, 0.37753328680992126
1968352.778447875, 0.4198769346624613, -7.511679382324219, -6.8304460144042976, 0.16040799021720886, 0.5027130246162415, 0.35875454545021057
1968352.788473875, 0.22468291595578194, -7.630682500004768, -7.0537815856933594, 0.2553936243057251, 0.5065324902534485, 0.32171395421028137
1968352.798499875, 0.09894424438476564, -7.636220397949219, -7.038363062739372, 0.3386763334274292, 0.4899751842021942, 0.27784571051597595
1968352.8085258752, 0.09026244476437568, -7.6191558837890625, -6.897805938720704, 0.4042268693447113, 0.4749131500720978, 0.22770878672599792
1968352.8185508752, 0.11945181839168072, -7.595954132080078, -6.766079279780389, 0.4417503774166107, 0.4612453281879425, 0.18721523880958557
1968352.8285768752, 0.25417152084410194, -7.579488372802735, -6.572232971191407, 0.4453187584877014, 0.46245598793029785, 0.14973017573356628
1968352.8386028751, 0.38574797943234446, -7.566765416264534, -6.451283900141716, 0.4340646266937256, 0.48121178150177, 0.133956179022789
1968352.848628875, 0.5020561154186726, -7.56871078491211, -6.3575799304246905, 0.41771095991134644, 0.4960053563117981, 0.13095666468143463
1968352.858654875, 0.6116283320635557, -7.573800786137581, -6.213728485107422, 0.40103673934936523, 0.4796135425567627, 0.13625706732273102
1968352.868679875, 0.6918616325408221, -7.636070709228516, -6.225703582763672, 0.4016292989253998, 0.4787845015525818, 0.141021728515625
1968352.878705875, 0.7291338316351176, -7.662865574955941, -6.240522766113282, 0.4016886055469513, 0.479051798582077, 0.14405864477157593
1968352.8887318752, 0.7626643243432045, -7.622449035644531, -6.19157455444336, 0.3982888162136078, 0.4896429181098938, 0.1538015604019165
1968352.8987578752, 0.8345148371905089, -7.597151641845704, -6.123615875244141, 0.3766660988330841, 0.5218093395233154, 0.16911618411540985
1968352.9087838752, 0.8529265498369932, -7.615114873051644, -6.010451202392578, 0.34218746423721313, 0.5484103560447693, 0.1935299187898636
1968352.9188088751, 0.8668474546819925, -7.635771916508675, -5.8425004577636726, 0.311168372631073, 0.5331287980079651, 0.2144777476787567
1968352.928834875, 0.8231384213268758, -7.7347161608934405, -5.695655822753906, 0.29930827021598816, 0.455130934715271, 0.21594594419002533
1968352.938860875, 0.7122192254662514, -7.867339782714844, -5.6309902954101565, 0.304155558347702, 0.3410488963127136, 0.18613091111183167
1968352.948886875, 0.5361852899193764, -8.008496831059457, -5.7648120117187505, 0.33327215909957886, 0.26764899492263794, 0.12655891478061676
1968352.958912875, 0.4355943234264851, -8.010292510986329, -5.936954040527344, 0.37035346031188965, 0.2411554902791977, 0.0677199438214302
1968352.968937875, 0.4578981620818377, -7.964338073730469, -6.020779724121094, 0.4062584638595581, 0.24616116285324097, 0.02309575490653515
1968352.9789638752, 0.5864806269854308, -7.924072977304459, -6.076014862060547, 0.42953455448150635, 0.27508544921875, 0.006945477798581123
1968352.9889898752, 0.7948473992943764, -7.813602116703987, -5.957910461425781, 0.44380509853363037, 0.28765344619750977, 0.03250117227435112
1968352.9990158752, 1.0324033259600403, -7.762407989501954, -5.839356994628907, 0.4503374695777893, 0.2861453890800476, 0.08430177718400955
1968353.0090408751, 1.149609594270587, -7.7788743335008625, -5.722001037597656, 0.45772692561149597, 0.2544812262058258, 0.13549944758415222
1968353.019066875, 1.0803037165850402, -7.853269627690316, -5.681734771728516, 0.468906044960022, 0.20901165902614594, 0.15574970841407776
1968353.029092875, 0.8813672605901957, -7.931706517338753, -5.638174769282341, 0.4844847321510315, 0.1619674563407898, 0.14976797997951508
1968353.039118875, 0.7457492796331644, -7.942483520507813, -5.558540954589844, 0.48168766498565674, 0.1359184831380844, 0.12419386953115463
1968353.049144875, 0.7002439085394144, -7.961494572758675, -5.49222885131836, 0.4607722759246826, 0.13599304854869843, 0.1027868390083313
1968353.0591698752, 0.7837702146917582, -7.942184143066407, -5.36843569457531, 0.4248814582824707, 0.1497332900762558, 0.10125397890806198
1968353.0691958752, 0.9297167904675008, -7.964787724614144, -5.363646240234376, 0.38511139154434204, 0.17006359994411469, 0.12972423434257507
1968353.0792218752, 1.0412349604815245, -8.061486053466798, -5.292992579340935, 0.345449298620224, 0.17050614953041077, 0.1674712896347046
1968353.0892478751, 0.997525854036212, -8.143665745854378, -5.2647019958496095, 0.32173705101013184, 0.1513708084821701, 0.1916583776473999
1968353.0992738751, 0.7777827389538289, -8.216863530278207, -5.3193383789062505, 0.3270409405231476, 0.11359483003616333, 0.18460404872894287
1968353.109299875, 0.5406759515404701, -8.247549718022347, -5.348827056884766, 0.3461427390575409, 0.0681554451584816, 0.13554754853248596
1968353.119324875, 0.3610493405163288, -8.30847302734852, -5.350773010253906, 0.3655506372451782, 0.030107151716947556, 0.06687203049659729
1968353.129350875, 0.34323638275265694, -8.248297576904298, -5.309757716059685, 0.36251410841941833, 0.017897624522447586, 0.011046582832932472
1968353.139376875, 0.4903803221136332, -8.179141387939454, -5.286406275629997, 0.3468456566333771, 0.03685285896062851, -0.009610509499907494
1968353.1494028752, 0.7138658744841815, -8.123157806396485, -5.353017756342888, 0.33500152826309204, 0.0791342705488205, 0.0016828915104269981
1968353.1594288752, 0.8973840267956257, -8.067025120854378, -5.495072937011719, 0.33724936842918396, 0.14060115814208984, 0.03657037019729614
1968353.1694538752, 0.9770184262096883, -8.00625150024891, -5.558391265869141, 0.3511694669723511, 0.18171504139900208, 0.07845444232225418
1968353.1794798751, 0.9735755856335163, -7.975565312504769, -5.511538111567497, 0.3615990877151489, 0.21889938414096832, 0.10613150149583817
1968353.1895052502, 0.8803193664550781, -8.018524805903436, -5.4284614562988285, 0.36600208282470703, 0.2474314272403717, 0.11888884752988815
1968353.1995312502, 0.787063366547227, -8.068521423339844, -5.283263397216797, 0.3692328631877899, 0.23890931904315948, 0.11104344576597214
1968353.2095572501, 0.706980120241642, -8.218509521484375, -5.11456362426281, 0.3715926706790924, 0.1957796961069107, 0.08151884377002716
1968353.21958225, 0.686173314973712, -8.30727493286133, -5.028493194580078, 0.3752184212207794, 0.15660862624645233, 0.04052501916885376
1968353.22960825, 0.7463479614257813, -8.260721740722657, -5.054538447260857, 0.3865237832069397, 0.12783397734165192, 0.025144731625914574
1968353.23963425, 0.8283776727318765, -8.203989130854607, -5.078039576411247, 0.41117480397224426, 0.1024819165468216, 0.03169311583042145
1968353.24966025, 0.9744736448675394, -8.202043177485466, -5.1861148327589035, 0.44402116537094116, 0.1005050539970398, 0.055303905159235
1968353.25968625, 1.035397027283907, -8.214767303466797, -5.229674542844296, 0.4774715304374695, 0.10288885235786438, 0.08699993044137955
1968353.2697122502, 1.0060580380260944, -8.28482162475586, -5.1272877502441405, 0.4974258244037628, 0.10660503059625626, 0.10160044580698013
1968353.2797372502, 0.90935905136168, -8.354577153325081, -4.949158172607422, 0.49042245745658875, 0.12832140922546387, 0.1001211628317833
1968353.2897632502, 0.7852673211693764, -8.406519139409065, -4.749174041748047, 0.4480491876602173, 0.15563426911830902, 0.08802295476198196
1968353.2997892501, 0.7077284176647664, -8.465495910644531, -4.537065416872502, 0.3870864808559418, 0.18513037264347076, 0.06577996164560318
1968353.30981525, 0.737217095643282, -8.510252838134766, -4.43093552917242, 0.31717798113822937, 0.19415663182735443, 0.049331218004226685
1968353.31984125, 0.8701407527178526, -8.473429412841798, -4.386777356564999, 0.262909859418869, 0.1927221119403839, 0.05285152792930603
1968353.32986725, 0.9789643064886332, -8.470884704589844, -4.540807050168515, 0.2579236328601837, 0.16828466951847076, 0.0708632841706276
1968353.33989225, 1.015039361268282, -8.50920560181141, -4.734354273676873, 0.2989485561847687, 0.1121424064040184, 0.08700328320264816
1968353.3499182502, 1.0186320367455484, -8.562645644545556, -4.890031127929688, 0.3699963688850403, 0.06839305907487869, 0.10178063064813614
1968353.3599442502, 0.9132511042803526, -8.649314244389535, -5.039869244992733, 0.4475052058696747, 0.05334467813372612, 0.09969595819711685
1968353.3699702502, 0.8089180659502745, -8.738229344487191, -4.9952622985839845, 0.5071238279342651, 0.05004582181572914, 0.0791211724281311
1968353.3799962502, 0.7408097711205482, -8.744516270756723, -4.769082641601563, 0.5379849076271057, 0.04569924250245094, 0.05014215037226677
1968353.3900222501, 0.7867639891058207, -8.753198216557504, -4.530030046999455, 0.5414299964904785, 0.04703135788440704, 0.032122135162353516
1968353.40004725, 0.9180409971624613, -8.743318176269531, -4.330943756103516, 0.5228869915008545, 0.03900890052318573, 0.03416099771857262
1968353.41007325, 1.0714720820635557, -8.717122650146484, -4.211941223144532, 0.4998088479042053, 0.03510044515132904, 0.0552484393119812
1968353.42009925, 1.1711646969616414, -8.723110783696175, -4.270019862055778, 0.4858503043651581, 0.033246103674173355, 0.09452739357948303
1968353.43012525, 1.1891272703558207, -8.702003504633904, -4.294718500971794, 0.48969513177871704, 0.017583519220352173, 0.12845073640346527
1968353.4401512502, 1.1428734556585551, -8.703950627446176, -4.293221906125546, 0.5179988145828247, -0.021973300725221634, 0.14294880628585815
1968353.4501772502, 1.00830322265625, -8.72550521850586, -4.3126811474561695, 0.5546577572822571, -0.06278518587350845, 0.13646668195724487
1968353.4602022502, 0.9403447627276182, -8.721463623046876, -4.367467511594295, 0.587116003036499, -0.06469085812568665, 0.13320262730121613
1968353.4702282501, 0.9357043392956257, -8.7162239331007, -4.333937238156795, 0.6038933992385864, -0.04763411730527878, 0.14615730941295624
1968353.48025425, 0.9651931634545327, -8.785829772949219, -4.326602783203125, 0.6222031116485596, -0.016224440187215805, 0.16226975619792938
1968353.49028025, 0.9833054986596108, -8.876392033696176, -4.373305956423283, 0.6467675566673279, 0.016202475875616074, 0.17450618743896484
1968353.50030625, 0.8991802183538675, -8.992549896240234, -4.345463562011719, 0.670744776725769, 0.04187469929456711, 0.18321987986564636
1968353.51033225, 0.8195459651201964, -8.983717676997186, -4.20640215575695, 0.6885733008384705, 0.05693274736404419, 0.18077190220355988
1968353.52035725, 0.6698572444170714, -9.07397997558117, -4.028123181760312, 0.6909776926040649, 0.06051664054393768, 0.15718300640583038
1968353.5303832502, 0.49561942733824255, -9.153016204833985, -3.7779933294653896, 0.6764754056930542, 0.039519742131233215, 0.12276670336723328
1968353.5404092502, 0.42436781555414205, -9.137598851323128, -3.5524121350049973, 0.651253879070282, 0.004162696655839682, 0.0840187594294548
1968353.5504352502, 0.47780668884515765, -9.085806553959847, -3.450025634765625, 0.6392800211906433, -0.03212740272283554, 0.059365883469581604
1968353.5604612501, 0.6186635557562113, -9.02443359375, -3.4995720165967943, 0.647325873374939, -0.05699297785758972, 0.06144462525844574
1968353.57048725, 0.7803273741155863, -9.026678924560548, -3.691023890376091, 0.6872144341468811, -0.0588340237736702, 0.0857883095741272
1968353.58051325, 0.8737331358343363, -9.05437192261219, -3.8299356079101563, 0.7363764643669128, -0.034316375851631165, 0.12120086699724197
1968353.59053825, 0.7857163142412902, -9.105865427255631, -3.8076319885253906, 0.7773846387863159, 0.00798607524484396, 0.1533297598361969
1968353.60056425, 0.6113290277123452, -9.194480565190316, -3.5985168457031254, 0.7914043664932251, 0.05381365120410919, 0.16180913150310516
1968353.6105902502, 0.38050880111753943, -9.32111722290516, -3.268004150390625, 0.7705150842666626, 0.08213876932859421, 0.14472921192646027
1968353.6206162502, 0.1971402644366026, -9.365723876953126, -2.954106903076172, 0.7280845642089844, 0.08493223041296005, 0.11108261346817017
1968353.6306422502, 0.20357673324644568, -9.393565979003906, -2.7123593267798425, 0.6742160320281982, 0.05833657085895538, 0.07376667112112045
1968353.6406682502, 0.35880400970578197, -9.410031738281251, -2.5972487005591396, 0.6313806772232056, 0.026237303391098976, 0.05481987074017525
1968353.6506942501, 0.5502558103948831, -9.339378662109375, -2.6259889349341394, 0.6069285869598389, -0.009548923000693321, 0.06007695198059082
1968353.66071925, 0.7301817988604308, -9.291179478764535, -2.728076934814453, 0.5997859835624695, -0.02501463145017624, 0.08568974584341049
1968353.67074525, 0.793050915375352, -9.233249943852424, -2.7960353216528895, 0.5957110524177551, -0.008213547989726067, 0.12525208294391632
1968353.68077125, 0.7731425347924233, -9.165740330815316, -2.7598109436035156, 0.5839403867721558, 0.027895960956811905, 0.16731750965118408
1968353.69079725, 0.6972502803057432, -9.14957511842251, -2.6304801812767984, 0.5642649531364441, 0.06212104111909866, 0.20096762478351593
1968353.7008232502, 0.6264474057778716, -9.205856323242188, -2.4755517706274985, 0.5446023344993591, 0.07272520661354065, 0.22261416912078857
1968353.7108492502, 0.5869297296926379, -9.303303680419923, -2.3315512213110927, 0.5416603684425354, 0.04047539085149765, 0.22872000932693481
1968353.7208752502, 0.582289196625352, -9.342371851801873, -2.3334968823194506, 0.5753500461578369, -0.008407017216086388, 0.22752556204795837
1968353.7309002501, 0.5535490718856454, -9.33503827393055, -2.44411684691906, 0.6360994577407837, -0.06875184923410416, 0.21841540932655334
1968353.7409262501, 0.5281019893661142, -9.410481389164925, -2.515668640136719, 0.7024760842323303, -0.10976653546094894, 0.20546069741249084
1968353.75095225, 0.45565275818109513, -9.398805084228517, -2.477048365473747, 0.7512678503990173, -0.10482797026634216, 0.19508369266986847
1968353.76097825, 0.3752696958929301, -9.37904675781727, -2.3604409982264043, 0.7666571736335754, -0.07062558829784393, 0.19096294045448303
